game_date,season,player_name,team,opponent,home_away,minutes,points,rebounds,assists,threes_made,steals,blocks,turnovers,fga,fgm,fta,ftm,offensive_rebounds,defensive_rebounds,plus_minus,player_key,is_home,_data_source,game_id,player_id,position,starter,played,source
2025-10-01,2025,A'ja Wilson,LVA,IND,A,41.0,35.0,8.0,5.0,1.0,4.0,4.0,1.0,27.0,13.0,10.0,8.0,1.0,7.0,,a'ja wilson,0,last_good_canonical,401820340.0,3149391.0,C,1.0,1.0,espn
2025-10-04,2025,A'ja Wilson,LVA,PHX,A,38.0,21.0,10.0,5.0,0.0,1.0,2.0,0.0,16.0,7.0,9.0,7.0,4.0,6.0,,a'ja wilson,0,last_good_canonical,401820322.0,3149391.0,C,1.0,1.0,espn
2025-10-05,2025,A'ja Wilson,LVA,PHX,A,32.0,28.0,14.0,3.0,0.0,1.0,0.0,3.0,23.0,13.0,4.0,2.0,3.0,11.0,,a'ja wilson,0,last_good_canonical,401820325.0,3149391.0,C,1.0,1.0,espn
2025-10-09,2025,A'ja Wilson,LVA,PHX,A,38.0,34.0,14.0,4.0,1.0,0.0,3.0,3.0,20.0,11.0,12.0,11.0,3.0,11.0,,a'ja wilson,0,last_good_canonical,401820326.0,3149391.0,C,1.0,1.0,espn
2025-10-11,2025,A'ja Wilson,LVA,PHX,A,36.0,31.0,9.0,4.0,0.0,2.0,3.0,2.0,21.0,7.0,19.0,17.0,1.0,8.0,,a'ja wilson,0,last_good_canonical,401820329.0,3149391.0,C,1.0,1.0,espn
2026-05-03,2026,A'ja Wilson,LVA,DAL,A,23.0,18.0,5.0,1.0,0.0,1.0,1.0,4.0,9.0,5.0,13.0,8.0,0.0,5.0,,a'ja wilson,0,last_good_canonical,401866520.0,3149391.0,C,1.0,1.0,espn
2026-05-09,2026,A'ja Wilson,LVA,PHX,A,24.0,19.0,4.0,4.0,2.0,2.0,2.0,2.0,15.0,8.0,2.0,1.0,1.0,3.0,,a'ja wilson,0,last_good_canonical,401856894.0,3149391.0,C,1.0,1.0,espn
2026-05-10,2026,A'ja Wilson,LVA,LAS,A,30.0,19.0,4.0,3.0,0.0,1.0,2.0,3.0,14.0,7.0,6.0,5.0,0.0,4.0,,a'ja wilson,0,last_good_canonical,401856898.0,3149391.0,C,1.0,1.0,espn
2026-05-14,2026,A'ja Wilson,LVA,CON,A,21.0,22.0,11.0,1.0,0.0,0.0,2.0,1.0,15.0,8.0,9.0,6.0,4.0,7.0,,a'ja wilson,0,last_good_canonical,401856905.0,3149391.0,C,1.0,1.0,espn
2026-05-15,2026,A'ja Wilson,LVA,CON,A,32.0,45.0,3.0,3.0,2.0,1.0,2.0,3.0,18.0,15.0,13.0,13.0,0.0,3.0,,a'ja wilson,0,last_good_canonical,401856910.0,3149391.0,C,1.0,1.0,espn
2026-05-17,2026,A'ja Wilson,LVA,ATL,A,31.0,20.0,6.0,1.0,2.0,0.0,2.0,4.0,12.0,6.0,7.0,6.0,0.0,6.0,,a'ja wilson,0,last_good_canonical,401856915.0,3149391.0,C,1.0,1.0,espn
2026-05-24,2026,A'ja Wilson,LVA,LAS,A,35.0,24.0,15.0,4.0,2.0,2.0,4.0,3.0,20.0,8.0,6.0,6.0,2.0,13.0,,a'ja wilson,0,last_good_canonical,401856932.0,3149391.0,C,1.0,1.0,espn
2026-05-29,2026,A'ja Wilson,LVA,DAL,A,35.0,21.0,7.0,3.0,1.0,1.0,0.0,2.0,24.0,10.0,1.0,0.0,1.0,6.0,,a'ja wilson,0,last_good_canonical,401856943.0,3149391.0,C,1.0,1.0,espn
2026-05-31,2026,A'ja Wilson,LVA,GSV,A,36.0,28.0,15.0,4.0,0.0,1.0,4.0,4.0,22.0,11.0,7.0,6.0,5.0,10.0,,a'ja wilson,0,last_good_canonical,401856952.0,3149391.0,C,1.0,1.0,espn
2026-06-02,2026,A'ja Wilson,LVA,LAS,A,34.0,25.0,15.0,1.0,1.0,3.0,5.0,3.0,20.0,10.0,7.0,4.0,3.0,12.0,1.0,a'ja wilson,0,last_good_canonical,,,,,,
2026-06-03,2026,A'ja Wilson,LVA,LAS,A,34.0,25.0,15.0,1.0,1.0,3.0,5.0,3.0,20.0,10.0,7.0,4.0,3.0,12.0,,a'ja wilson,0,last_good_canonical,401856958.0,3149391.0,C,1.0,1.0,espn
2026-06-06,2026,A'ja Wilson,LVA,GSV,H,35.0,28.0,14.0,3.0,2.0,0.0,0.0,2.0,17.0,9.0,8.0,8.0,2.0,12.0,12.0,a'ja wilson,1,last_good_canonical,,,,,,
2026-06-08,2026,A'ja Wilson,LVA,SEA,H,36.0,34.0,12.0,9.0,3.0,1.0,3.0,2.0,19.0,10.0,13.0,11.0,4.0,8.0,12.0,a'ja wilson,1,last_good_canonical,,,,,,
2026-06-09,2026,A'ja Wilson,LVA,SEA,A,36.0,34.0,12.0,9.0,3.0,1.0,3.0,2.0,19.0,10.0,13.0,11.0,4.0,8.0,,a'ja wilson,0,last_good_canonical,401856974.0,3149391.0,C,1.0,1.0,espn
2026-06-11,2026,A'ja Wilson,LVA,POR,A,36.0,32.0,5.0,4.0,1.0,1.0,2.0,3.0,20.0,10.0,13.0,11.0,2.0,3.0,24.0,a'ja wilson,0,last_good_canonical,,,,,,
2026-06-12,2026,A'ja Wilson,LVA,POR,A,36.0,32.0,5.0,4.0,1.0,1.0,2.0,3.0,20.0,10.0,13.0,11.0,2.0,3.0,,a'ja wilson,0,last_good_canonical,401856983.0,3149391.0,C,1.0,1.0,espn
2026-06-13,2026,A'ja Wilson,LVA,MIN,H,32.0,24.0,10.0,1.0,1.0,2.0,3.0,3.0,15.0,9.0,6.0,5.0,2.0,8.0,3.0,a'ja wilson,1,last_good_canonical,,,,,,
2026-06-14,2026,A'ja Wilson,LVA,MIN,A,32.0,24.0,10.0,1.0,1.0,2.0,3.0,3.0,15.0,9.0,6.0,5.0,2.0,8.0,,a'ja wilson,0,last_good_canonical,401856987.0,3149391.0,C,1.0,1.0,espn
2026-06-15,2026,A'ja Wilson,LVA,DAL,A,26.0,18.0,5.0,2.0,0.0,1.0,0.0,2.0,15.0,8.0,3.0,2.0,0.0,5.0,-18.0,a'ja wilson,0,last_good_canonical,,,,,,
2026-06-16,2026,A'ja Wilson,LVA,DAL,A,26.0,18.0,5.0,2.0,0.0,1.0,0.0,2.0,15.0,8.0,3.0,2.0,0.0,5.0,,a'ja wilson,0,last_good_canonical,401856992.0,3149391.0,C,1.0,1.0,espn
2026-06-17,2026,A'ja Wilson,LVA,PHX,A,37.0,33.0,10.0,3.0,0.0,5.0,2.0,2.0,20.0,11.0,13.0,11.0,4.0,6.0,14.0,a'ja wilson,0,last_good_canonical,,,,,,
2026-06-18,2026,A'ja Wilson,LVA,PHX,A,37.0,33.0,10.0,3.0,0.0,5.0,2.0,2.0,20.0,11.0,13.0,11.0,4.0,6.0,,a'ja wilson,0,last_good_canonical,401857000.0,3149391.0,C,1.0,1.0,espn
2026-06-21,2026,A'ja Wilson,LVA,GSV,H,31.0,19.0,9.0,3.0,0.0,1.0,2.0,3.0,13.0,7.0,5.0,5.0,0.0,9.0,27.0,a'ja wilson,1,last_good_canonical,,,,,,
2026-06-23,2026,A'ja Wilson,LVA,NYL,H,36.0,16.0,9.0,5.0,0.0,4.0,0.0,3.0,18.0,7.0,3.0,2.0,1.0,8.0,-11.0,a'ja wilson,1,api:espn_boxscore,,,,,,
2026-06-24,2026,A'ja Wilson,LVA,NYL,A,36.0,16.0,9.0,5.0,0.0,4.0,0.0,3.0,18.0,7.0,3.0,2.0,1.0,8.0,,a'ja wilson,0,last_good_canonical,401857016.0,3149391.0,C,1.0,1.0,espn
2026-06-25,2026,A'ja Wilson,LVA,DAL,H,32.0,32.0,9.0,0.0,0.0,0.0,0.0,2.0,21.0,12.0,11.0,8.0,2.0,7.0,14.0,a'ja wilson,1,api:espn_boxscore,,,,,,
2026-06-26,2026,A'ja Wilson,LVA,DAL,A,32.0,32.0,9.0,0.0,0.0,0.0,0.0,2.0,21.0,12.0,11.0,8.0,2.0,7.0,,a'ja wilson,0,last_good_canonical,401857022.0,3149391.0,C,1.0,1.0,espn
2026-06-28,2026,A'ja Wilson,LVA,CHI,A,34.0,30.0,15.0,1.0,1.0,4.0,3.0,4.0,14.0,8.0,16.0,13.0,4.0,11.0,9.0,a'ja wilson,0,api:espn_boxscore,,,,,,
2026-07-09,2026,A'ja Wilson,LVA,POR,A,30.0,32.0,10.0,3.0,1.0,2.0,2.0,1.0,19.0,10.0,13.0,11.0,0.0,10.0,25.0,a'ja wilson,0,api:espn_boxscore,,,,,,
2026-07-11,2026,A'ja Wilson,LVA,PHX,H,25.0,21.0,15.0,3.0,1.0,1.0,1.0,1.0,16.0,8.0,4.0,4.0,3.0,12.0,30.0,a'ja wilson,1,api:espn_boxscore,,,,,,
2026-07-12,2026,A'ja Wilson,LVA,IND,H,31.0,20.0,12.0,2.0,0.0,1.0,2.0,3.0,23.0,9.0,2.0,2.0,4.0,8.0,-13.0,a'ja wilson,1,api:espn_boxscore,,,,,,
2026-07-20,2026,A'ja Wilson,LVA,TOR,A,28.0,26.0,6.0,4.0,3.0,1.0,4.0,0.0,14.0,11.0,1.0,1.0,1.0,5.0,24.0,a'ja wilson,0,api:espn_boxscore,,,,,,
2024-05-04,2024,Aaliyah Edwards,WAS,ATL,A,16.0,6.0,4.0,0.0,0.0,2.0,2.0,1.0,5.0,3.0,0.0,0.0,0.0,4.0,,aaliyah edwards,0,last_good_canonical,401653631.0,4433408.0,F,0.0,1.0,espn
2024-05-08,2024,Aaliyah Edwards,WAS,MIN,A,15.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,4.0,1.0,2.0,2.0,,aaliyah edwards,0,last_good_canonical,401653632.0,4433408.0,F,0.0,1.0,espn
2024-05-14,2024,Aaliyah Edwards,WAS,NYL,A,14.0,6.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,2.0,2.0,1.0,1.0,,aaliyah edwards,0,last_good_canonical,401620178.0,4433408.0,F,0.0,1.0,espn
2024-05-17,2024,Aaliyah Edwards,WAS,CON,A,19.0,6.0,0.0,1.0,0.0,0.0,1.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,,aaliyah edwards,0,last_good_canonical,401620225.0,4433408.0,F,0.0,1.0,espn
2024-05-19,2024,Aaliyah Edwards,WAS,SEA,A,25.0,9.0,11.0,2.0,0.0,1.0,2.0,2.0,9.0,3.0,6.0,3.0,3.0,8.0,,aaliyah edwards,0,last_good_canonical,401620231.0,4433408.0,F,1.0,1.0,espn
2024-05-22,2024,Aaliyah Edwards,WAS,LAS,A,24.0,10.0,3.0,1.0,0.0,3.0,2.0,1.0,7.0,5.0,3.0,0.0,0.0,3.0,,aaliyah edwards,0,last_good_canonical,401620236.0,4433408.0,F,0.0,1.0,espn
2024-05-24,2024,Aaliyah Edwards,WAS,PHX,A,18.0,4.0,4.0,1.0,0.0,0.0,0.0,5.0,6.0,1.0,4.0,2.0,1.0,3.0,,aaliyah edwards,0,last_good_canonical,401620240.0,4433408.0,F,0.0,1.0,espn
2024-05-26,2024,Aaliyah Edwards,WAS,SEA,A,28.0,4.0,5.0,1.0,0.0,1.0,0.0,1.0,8.0,2.0,0.0,0.0,2.0,3.0,,aaliyah edwards,0,last_good_canonical,401620245.0,4433408.0,F,1.0,1.0,espn
2024-05-29,2024,Aaliyah Edwards,WAS,ATL,A,17.0,6.0,5.0,1.0,0.0,0.0,1.0,1.0,5.0,3.0,0.0,0.0,3.0,2.0,,aaliyah edwards,0,last_good_canonical,401620253.0,4433408.0,F,0.0,1.0,espn
2024-05-31,2024,Aaliyah Edwards,WAS,NYL,A,15.0,7.0,4.0,0.0,0.0,1.0,0.0,0.0,6.0,2.0,4.0,3.0,0.0,4.0,,aaliyah edwards,0,last_good_canonical,401620259.0,4433408.0,F,0.0,1.0,espn
2024-06-04,2024,Aaliyah Edwards,WAS,CON,A,28.0,14.0,9.0,0.0,0.0,1.0,1.0,3.0,11.0,5.0,4.0,4.0,4.0,5.0,,aaliyah edwards,0,last_good_canonical,401620266.0,4433408.0,F,1.0,1.0,espn
2024-06-06,2024,Aaliyah Edwards,WAS,CHI,A,36.0,23.0,14.0,2.0,0.0,1.0,4.0,6.0,12.0,10.0,3.0,3.0,1.0,13.0,,aaliyah edwards,0,last_good_canonical,401620271.0,4433408.0,F,1.0,1.0,espn
2024-06-07,2024,Aaliyah Edwards,WAS,IND,A,29.0,10.0,12.0,2.0,0.0,0.0,0.0,1.0,8.0,3.0,8.0,4.0,3.0,9.0,,aaliyah edwards,0,last_good_canonical,401620273.0,4433408.0,F,1.0,1.0,espn
2024-06-09,2024,Aaliyah Edwards,WAS,NYL,A,30.0,9.0,6.0,3.0,0.0,2.0,1.0,0.0,6.0,4.0,2.0,1.0,2.0,4.0,,aaliyah edwards,0,last_good_canonical,401620279.0,4433408.0,F,1.0,1.0,espn
2024-06-11,2024,Aaliyah Edwards,WAS,ATL,A,20.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,5.0,,aaliyah edwards,0,last_good_canonical,401620284.0,4433408.0,F,1.0,1.0,espn
2024-06-14,2024,Aaliyah Edwards,WAS,CHI,A,29.0,16.0,9.0,2.0,0.0,1.0,3.0,2.0,7.0,6.0,5.0,4.0,1.0,8.0,,aaliyah edwards,0,last_good_canonical,401620291.0,4433408.0,F,1.0,1.0,espn
2024-06-19,2024,Aaliyah Edwards,WAS,IND,A,20.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,2.0,2.0,2.0,,aaliyah edwards,0,last_good_canonical,401620301.0,4433408.0,F,1.0,1.0,espn
2024-06-23,2024,Aaliyah Edwards,WAS,DAL,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,aaliyah edwards,0,last_good_canonical,401620312.0,4433408.0,F,0.0,0.0,espn
2024-06-27,2024,Aaliyah Edwards,WAS,CON,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,aaliyah edwards,0,last_good_canonical,401620316.0,4433408.0,F,0.0,0.0,espn
2024-06-29,2024,Aaliyah Edwards,WAS,LVA,A,20.0,9.0,7.0,1.0,0.0,1.0,1.0,0.0,6.0,2.0,6.0,5.0,2.0,5.0,,aaliyah edwards,0,last_good_canonical,401620321.0,4433408.0,F,0.0,1.0,espn
2024-07-03,2024,Aaliyah Edwards,WAS,LAS,A,21.0,6.0,5.0,0.0,0.0,0.0,1.0,2.0,8.0,3.0,0.0,0.0,1.0,4.0,,aaliyah edwards,0,last_good_canonical,401620331.0,4433408.0,F,0.0,1.0,espn
2024-07-05,2024,Aaliyah Edwards,WAS,LVA,A,23.0,6.0,6.0,3.0,0.0,0.0,0.0,1.0,6.0,2.0,4.0,2.0,1.0,5.0,,aaliyah edwards,0,last_good_canonical,401620334.0,4433408.0,F,1.0,1.0,espn
2024-07-07,2024,Aaliyah Edwards,WAS,MIN,A,21.0,10.0,2.0,0.0,0.0,1.0,0.0,1.0,6.0,4.0,2.0,2.0,1.0,1.0,,aaliyah edwards,0,last_good_canonical,401620339.0,4433408.0,F,0.0,1.0,espn
2024-07-10,2024,Aaliyah Edwards,WAS,IND,A,21.0,12.0,6.0,4.0,0.0,0.0,0.0,1.0,8.0,4.0,5.0,4.0,2.0,4.0,,aaliyah edwards,0,last_good_canonical,401620346.0,4433408.0,F,0.0,1.0,espn
2024-07-14,2024,Aaliyah Edwards,WAS,LVA,A,19.0,6.0,4.0,2.0,0.0,2.0,0.0,3.0,5.0,2.0,4.0,2.0,1.0,3.0,,aaliyah edwards,0,last_good_canonical,401620357.0,4433408.0,F,0.0,1.0,espn
2024-07-16,2024,Aaliyah Edwards,WAS,PHX,A,13.0,10.0,5.0,0.0,0.0,0.0,0.0,1.0,8.0,5.0,0.0,0.0,2.0,3.0,,aaliyah edwards,0,last_good_canonical,401620360.0,4433408.0,F,0.0,1.0,espn
2024-08-16,2024,Aaliyah Edwards,WAS,MIN,A,18.0,9.0,2.0,1.0,0.0,0.0,3.0,0.0,4.0,3.0,4.0,3.0,0.0,2.0,,aaliyah edwards,0,last_good_canonical,401620367.0,4433408.0,F,0.0,1.0,espn
2024-08-17,2024,Aaliyah Edwards,WAS,MIN,A,21.0,5.0,7.0,3.0,0.0,2.0,0.0,2.0,6.0,2.0,2.0,1.0,1.0,6.0,,aaliyah edwards,0,last_good_canonical,401620372.0,4433408.0,F,0.0,1.0,espn
2024-08-20,2024,Aaliyah Edwards,WAS,SEA,A,21.0,2.0,7.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,1.0,6.0,,aaliyah edwards,0,last_good_canonical,401620381.0,4433408.0,F,0.0,1.0,espn
2024-08-23,2024,Aaliyah Edwards,WAS,LAS,A,20.0,6.0,4.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,3.0,,aaliyah edwards,0,last_good_canonical,401620387.0,4433408.0,F,0.0,1.0,espn
2024-08-27,2024,Aaliyah Edwards,WAS,SEA,A,16.0,2.0,5.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,4.0,,aaliyah edwards,0,last_good_canonical,401620395.0,4433408.0,F,0.0,1.0,espn
2024-08-29,2024,Aaliyah Edwards,WAS,CHI,A,27.0,6.0,4.0,3.0,0.0,2.0,1.0,0.0,8.0,3.0,2.0,0.0,2.0,2.0,,aaliyah edwards,0,last_good_canonical,401620398.0,4433408.0,F,1.0,1.0,espn
2024-08-31,2024,Aaliyah Edwards,WAS,CON,A,24.0,9.0,6.0,2.0,0.0,1.0,0.0,2.0,6.0,4.0,2.0,1.0,0.0,6.0,,aaliyah edwards,0,last_good_canonical,401620406.0,4433408.0,F,1.0,1.0,espn
2024-09-04,2024,Aaliyah Edwards,WAS,DAL,A,21.0,3.0,4.0,4.0,0.0,1.0,0.0,0.0,5.0,1.0,2.0,1.0,1.0,3.0,,aaliyah edwards,0,last_good_canonical,401620413.0,4433408.0,F,1.0,1.0,espn
2024-09-06,2024,Aaliyah Edwards,WAS,PHX,A,24.0,6.0,6.0,1.0,0.0,1.0,0.0,2.0,6.0,3.0,0.0,0.0,1.0,5.0,,aaliyah edwards,0,last_good_canonical,401620418.0,4433408.0,F,1.0,1.0,espn
2024-09-08,2024,Aaliyah Edwards,WAS,MIN,A,24.0,4.0,4.0,2.0,0.0,0.0,1.0,1.0,4.0,2.0,0.0,0.0,1.0,3.0,,aaliyah edwards,0,last_good_canonical,401620424.0,4433408.0,F,1.0,1.0,espn
2024-09-12,2024,Aaliyah Edwards,WAS,CHI,A,23.0,15.0,10.0,2.0,0.0,1.0,3.0,4.0,10.0,7.0,2.0,1.0,4.0,6.0,,aaliyah edwards,0,last_good_canonical,401620433.0,4433408.0,F,1.0,1.0,espn
2024-09-13,2024,Aaliyah Edwards,WAS,ATL,A,11.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,,aaliyah edwards,0,last_good_canonical,401620436.0,4433408.0,F,1.0,1.0,espn
2024-09-15,2024,Aaliyah Edwards,WAS,ATL,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,aaliyah edwards,0,last_good_canonical,401620443.0,4433408.0,F,0.0,0.0,espn
2024-09-19,2024,Aaliyah Edwards,WAS,IND,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,aaliyah edwards,0,last_good_canonical,401620454.0,4433408.0,F,0.0,0.0,espn
2025-05-03,2025,Aaliyah Edwards,WAS,IND,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,aaliyah edwards,0,last_good_canonical,401761353.0,4433408.0,F,0.0,0.0,espn
2025-05-07,2025,Aaliyah Edwards,WAS,ATL,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,aaliyah edwards,0,last_good_canonical,401761344.0,4433408.0,F,0.0,0.0,espn
2025-05-16,2025,Aaliyah Edwards,WAS,ATL,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,aaliyah edwards,0,last_good_canonical,401736112.0,4433408.0,F,0.0,0.0,espn
2025-05-18,2025,Aaliyah Edwards,WAS,CON,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,aaliyah edwards,0,last_good_canonical,401736118.0,4433408.0,F,0.0,0.0,espn
2025-05-25,2025,Aaliyah Edwards,WAS,PHX,A,15.0,6.0,7.0,1.0,0.0,1.0,0.0,2.0,3.0,2.0,2.0,2.0,2.0,5.0,,aaliyah edwards,0,last_good_canonical,401736136.0,4433408.0,F,0.0,1.0,espn
2025-05-28,2025,Aaliyah Edwards,WAS,IND,A,20.0,4.0,4.0,1.0,0.0,1.0,0.0,4.0,5.0,1.0,4.0,2.0,2.0,2.0,,aaliyah edwards,0,last_good_canonical,401736143.0,4433408.0,F,0.0,1.0,espn
2025-05-30,2025,Aaliyah Edwards,WAS,NYL,A,17.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,5.0,,aaliyah edwards,0,last_good_canonical,401736147.0,4433408.0,F,0.0,1.0,espn
2025-06-03,2025,Aaliyah Edwards,WAS,IND,A,15.0,5.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,1.0,0.0,1.0,,aaliyah edwards,0,last_good_canonical,401736156.0,4433408.0,F,0.0,1.0,espn
2025-06-05,2025,Aaliyah Edwards,WAS,NYL,A,13.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,,aaliyah edwards,0,last_good_canonical,401736159.0,4433408.0,F,0.0,1.0,espn
2025-06-08,2025,Aaliyah Edwards,WAS,CON,A,20.0,13.0,7.0,1.0,0.0,1.0,0.0,0.0,8.0,5.0,5.0,3.0,5.0,2.0,,aaliyah edwards,0,last_good_canonical,401736166.0,4433408.0,F,0.0,1.0,espn
2025-06-15,2025,Aaliyah Edwards,WAS,ATL,A,17.0,5.0,3.0,0.0,0.0,1.0,0.0,2.0,7.0,1.0,4.0,3.0,1.0,2.0,,aaliyah edwards,0,last_good_canonical,401736180.0,4433408.0,F,0.0,1.0,espn
2025-06-18,2025,Aaliyah Edwards,WAS,CHI,A,12.0,6.0,2.0,1.0,0.0,1.0,1.0,1.0,4.0,2.0,4.0,2.0,2.0,0.0,,aaliyah edwards,0,last_good_canonical,401736184.0,4433408.0,F,0.0,1.0,espn
2025-06-20,2025,Aaliyah Edwards,WAS,ATL,A,6.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,,aaliyah edwards,0,last_good_canonical,401736191.0,4433408.0,F,0.0,1.0,espn
2025-06-22,2025,Aaliyah Edwards,WAS,DAL,A,11.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,,aaliyah edwards,0,last_good_canonical,401736197.0,4433408.0,F,0.0,1.0,espn
2025-06-25,2025,Aaliyah Edwards,WAS,MIN,A,11.0,7.0,5.0,0.0,0.0,1.0,0.0,0.0,6.0,3.0,2.0,1.0,3.0,2.0,,aaliyah edwards,0,last_good_canonical,401736201.0,4433408.0,F,0.0,1.0,espn
2025-06-27,2025,Aaliyah Edwards,WAS,LVA,A,12.0,7.0,3.0,1.0,0.0,1.0,0.0,1.0,5.0,3.0,2.0,1.0,1.0,2.0,,aaliyah edwards,0,last_good_canonical,401736208.0,4433408.0,F,0.0,1.0,espn
2025-06-29,2025,Aaliyah Edwards,WAS,DAL,A,13.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,4.0,3.0,1.0,3.0,,aaliyah edwards,0,last_good_canonical,401736214.0,4433408.0,F,0.0,1.0,espn
2025-07-04,2025,Aaliyah Edwards,WAS,MIN,A,18.0,15.0,6.0,0.0,0.0,0.0,0.0,4.0,7.0,6.0,4.0,3.0,2.0,4.0,,aaliyah edwards,0,last_good_canonical,401736224.0,4433408.0,F,0.0,1.0,espn
2025-07-08,2025,Aaliyah Edwards,WAS,CHI,A,17.0,8.0,3.0,0.0,0.0,1.0,1.0,0.0,7.0,4.0,2.0,0.0,1.0,2.0,,aaliyah edwards,0,last_good_canonical,401736232.0,4433408.0,F,0.0,1.0,espn
2025-07-10,2025,Aaliyah Edwards,WAS,LVA,A,16.0,6.0,6.0,0.0,0.0,0.0,2.0,2.0,5.0,3.0,0.0,0.0,1.0,5.0,,aaliyah edwards,0,last_good_canonical,401736239.0,4433408.0,F,0.0,1.0,espn
2025-07-13,2025,Aaliyah Edwards,WAS,SEA,A,12.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,6.0,3.0,1.0,2.0,,aaliyah edwards,0,last_good_canonical,401736247.0,4433408.0,F,0.0,1.0,espn
2025-07-16,2025,Aaliyah Edwards,WAS,LAS,A,14.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,4.0,3.0,1.0,2.0,,aaliyah edwards,0,last_good_canonical,401736251.0,4433408.0,F,0.0,1.0,espn
2025-07-22,2025,Aaliyah Edwards,WAS,LAS,A,10.0,7.0,4.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,6.0,5.0,1.0,3.0,,aaliyah edwards,0,last_good_canonical,401736257.0,4433408.0,F,0.0,1.0,espn
2025-07-26,2025,Aaliyah Edwards,WAS,SEA,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,aaliyah edwards,0,last_good_canonical,401736271.0,4433408.0,F,0.0,0.0,espn
2025-07-27,2025,Aaliyah Edwards,WAS,PHX,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,aaliyah edwards,0,last_good_canonical,401736274.0,4433408.0,F,0.0,0.0,espn
2025-07-29,2025,Aaliyah Edwards,WAS,CHI,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,aaliyah edwards,0,last_good_canonical,401736279.0,4433408.0,F,0.0,0.0,espn
2025-07-31,2025,Aaliyah Edwards,WAS,GSV,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,aaliyah edwards,0,last_good_canonical,401736284.0,4433408.0,F,0.0,0.0,espn
2025-08-03,2025,Aaliyah Edwards,WAS,ATL,A,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,aaliyah edwards,0,last_good_canonical,401736291.0,4433408.0,F,0.0,1.0,espn
2025-08-06,2025,Aaliyah Edwards,WAS,CHI,A,7.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,,aaliyah edwards,0,last_good_canonical,401736297.0,4433408.0,F,0.0,1.0,espn
2025-08-08,2025,Aaliyah Edwards,CON,LAS,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,aaliyah edwards,0,last_good_canonical,401736303.0,4433408.0,F,0.0,0.0,espn
