slate_date,game_date,player_name,player_id,player_key,team,opponent,projected_minutes,source_file,reason,candidate_actual_rows,created_at_utc
2026-06-13,2026-06-13,Dulcy Fankam Mendjiadeu,dulcy fankam mendjiadeu,dulcy fankam mendjiadeu,DAL,POR,19.76,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260613.csv,no_safe_player_match,0,2026-06-24T11:30:43Z
2026-06-13,2026-06-13,Eliska Hamzova,eliska hamzova,eliska hamzova,MIN,LVA,8.0,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260613.csv,no_safe_player_match,0,2026-06-24T11:30:43Z
2026-06-13,2026-06-13,Emese Hof,emese hof,emese hof,MIN,LVA,9.21,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260613.csv,no_safe_player_match,0,2026-06-24T11:30:43Z
2026-06-13,2026-06-13,Emma Cannon,emma cannon,emma cannon,LAS,PHX,8.0,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260613.csv,missing_projected_or_actual_minutes,1,2026-06-24T11:30:43Z
2026-06-13,2026-06-13,Emma Cechova,emma cechova,emma cechova,MIN,LVA,19.03,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260613.csv,no_safe_player_match,0,2026-06-24T11:30:43Z
2026-06-13,2026-06-13,Gianna Kneepkens,gianna kneepkens,gianna kneepkens,CON,IND,12.04,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260613.csv,missing_projected_or_actual_minutes,1,2026-06-24T11:30:43Z
2026-06-13,2026-06-13,Grace VanSlooten,grace vanslooten,grace vanslooten,IND,CON,12.31,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260613.csv,missing_projected_or_actual_minutes,1,2026-06-24T11:30:43Z
2026-06-13,2026-06-13,Hailey Van Lith,hailey van lith,hailey van lith,CON,IND,15.07,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260613.csv,missing_projected_or_actual_minutes,1,2026-06-24T11:30:43Z
2026-06-13,2026-06-13,Haley Jones,haley jones,haley jones,POR,DAL,12.4,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260613.csv,no_safe_player_match,0,2026-06-24T11:30:43Z
2026-06-13,2026-06-13,Holly Winterburn,holly winterburn,holly winterburn,POR,DAL,12.83,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260613.csv,missing_projected_or_actual_minutes,1,2026-06-24T11:30:43Z
2026-06-13,2026-06-13,Janiah Barker,janiah barker,janiah barker,LVA,MIN,22.13,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260613.csv,missing_projected_or_actual_minutes,1,2026-06-24T11:30:43Z
2026-06-13,2026-06-13,JJ Quinerly,jj quinerly,jj quinerly,DAL,POR,12.0,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260613.csv,missing_projected_or_actual_minutes,1,2026-06-24T11:30:43Z
2026-06-13,2026-06-13,Jordan Harrison,jordan harrison,jordan harrison,POR,DAL,12.31,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260613.csv,no_safe_player_match,0,2026-06-24T11:30:43Z
2026-06-13,2026-06-13,Justine Pissott,justine pissott,justine pissott,IND,CON,15.26,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260613.csv,missing_projected_or_actual_minutes,1,2026-06-24T11:30:43Z
2026-06-13,2026-06-13,Kamiah Smalls,kamiah smalls,kamiah smalls,POR,DAL,13.83,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260613.csv,no_safe_player_match,0,2026-06-24T11:30:43Z
2026-06-13,2026-06-13,Kiana Williams,kiana williams,kiana williams,PHX,LAS,12.4,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260613.csv,no_safe_player_match,0,2026-06-24T11:30:43Z
2026-06-13,2026-06-13,Kyara Linskens,kyara linskens,kyara linskens,PHX,LAS,11.69,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260613.csv,missing_projected_or_actual_minutes,1,2026-06-24T11:30:43Z
2026-06-13,2026-06-13,Laura Ziegler,laura ziegler,laura ziegler,LAS,PHX,15.46,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260613.csv,no_safe_player_match,0,2026-06-24T11:30:43Z
2026-06-13,2026-06-13,Li Yueru,li yueru,li yueru,DAL,POR,8.58,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260613.csv,missing_projected_or_actual_minutes,1,2026-06-24T11:30:43Z
2026-06-13,2026-06-13,Marta Suarez,marta suarez,marta suarez,PHX,LAS,12.18,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260613.csv,missing_projected_or_actual_minutes,1,2026-06-24T11:30:43Z
2026-06-13,2026-06-13,Napheesa Collier,napheesa collier,napheesa collier,MIN,LVA,21.12,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260613.csv,no_safe_player_match,0,2026-06-24T11:30:43Z
2026-06-13,2026-06-13,Nyadiew Puoch,nyadiew puoch,nyadiew puoch,POR,DAL,14.16,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260613.csv,missing_projected_or_actual_minutes,1,2026-06-24T11:30:43Z
2026-06-13,2026-06-13,Odyssey Sims,odyssey sims,odyssey sims,DAL,POR,13.88,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260613.csv,missing_projected_or_actual_minutes,1,2026-06-24T11:30:43Z
2026-06-13,2026-06-13,Paige Bueckers,paige bueckers,paige bueckers,DAL,POR,28.92,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260613.csv,missing_projected_or_actual_minutes,1,2026-06-24T11:30:43Z
2026-06-13,2026-06-13,Sami Whitcomb,sami whitcomb,sami whitcomb,PHX,LAS,21.14,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260613.csv,missing_projected_or_actual_minutes,1,2026-06-24T11:30:43Z
2026-06-13,2026-06-13,Sania Feagin,sania feagin,sania feagin,LAS,PHX,8.0,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260613.csv,missing_projected_or_actual_minutes,1,2026-06-24T11:30:43Z
2026-06-13,2026-06-13,Shatori Walker-Kimbrough,shatori walker-kimbrough,shatori walker-kimbrough,IND,CON,8.0,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260613.csv,no_safe_player_match,0,2026-06-24T11:30:43Z
2026-06-13,2026-06-13,Sug Sutton,sug sutton,sug sutton,POR,DAL,20.63,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260613.csv,no_safe_player_match,0,2026-06-24T11:30:43Z
2026-06-13,2026-06-13,Ta'Niya Latson,ta'niya latson,ta'niya latson,LAS,PHX,11.64,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260613.csv,missing_projected_or_actual_minutes,1,2026-06-24T11:30:43Z
2026-06-13,2026-06-13,Valeriane Ayayi,valeriane ayayi,valeriane ayayi,PHX,LAS,9.21,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260613.csv,missing_projected_or_actual_minutes,1,2026-06-24T11:30:43Z
2026-06-14,2026-06-14,Alex Fowler,alex fowler,alex fowler,NYL,WAS,13.69,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260614.csv,no_safe_player_match,0,2026-06-24T11:30:43Z
2026-06-14,2026-06-14,Alex Wilson,alex wilson,alex wilson,WAS,NYL,11.85,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260614.csv,no_safe_player_match,0,2026-06-24T11:30:43Z
2026-06-14,2026-06-14,Alicia Florez Getino,alicia florez getino,alicia florez getino,WAS,NYL,23.78,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260614.csv,no_safe_player_match,0,2026-06-24T11:30:43Z
2026-06-14,2026-06-14,Anneli Maley,anneli maley,anneli maley,NYL,WAS,9.75,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260614.csv,no_safe_player_match,0,2026-06-24T11:30:43Z
2026-06-14,2026-06-14,Brionna Jones,brionna jones,brionna jones,ATL,TOR,29.9,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260614.csv,missing_projected_or_actual_minutes,1,2026-06-24T11:30:43Z
2026-06-14,2026-06-14,Julie Vanloo,julie vanloo,julie vanloo,NYL,WAS,17.8,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260614.csv,no_safe_player_match,0,2026-06-24T11:30:43Z
2026-06-14,2026-06-14,Kiki Iriafen,kiki iriafen,kiki iriafen,WAS,NYL,24.85,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260614.csv,missing_projected_or_actual_minutes,1,2026-06-24T11:30:43Z
2026-06-14,2026-06-14,Kiki Rice,kiki rice,kiki rice,TOR,ATL,26.83,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260614.csv,missing_projected_or_actual_minutes,1,2026-06-24T11:30:43Z
2026-06-14,2026-06-14,Mariella Fasoula,mariella fasoula,mariella fasoula,TOR,ATL,11.45,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260614.csv,no_safe_player_match,0,2026-06-24T11:30:43Z
2026-06-14,2026-06-14,Marine Fauthoux,marine fauthoux,marine fauthoux,NYL,WAS,8.0,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260614.csv,no_safe_player_match,0,2026-06-24T11:30:43Z
2026-06-14,2026-06-14,Nikolina Milic,nikolina milic,nikolina milic,TOR,ATL,9.92,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260614.csv,no_safe_player_match,0,2026-06-24T11:30:43Z
2026-06-14,2026-06-14,Nyara Sabally,nyara sabally,nyara sabally,TOR,ATL,27.05,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260614.csv,missing_projected_or_actual_minutes,1,2026-06-24T11:30:43Z
2026-06-14,2026-06-14,Rebecca Allen,rebecca allen,rebecca allen,NYL,WAS,12.47,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260614.csv,missing_projected_or_actual_minutes,1,2026-06-24T11:30:43Z
2026-06-15,2026-06-15,Ashten Prechtel,ashten prechtel,ashten prechtel,GSV,LAS,10.07,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260615.csv,no_safe_player_match,0,2026-06-24T11:30:43Z
2026-06-15,2026-06-15,Chennedy Carter,chennedy carter,chennedy carter,LVA,DAL,19.05,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260615.csv,no_safe_player_match,0,2026-06-24T11:30:43Z
2026-06-15,2026-06-15,Costanza Verona,costanza verona,costanza verona,DAL,LVA,9.91,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260615.csv,no_safe_player_match,0,2026-06-24T11:30:43Z
2026-06-15,2026-06-15,Dana Evans,dana evans,dana evans,LVA,DAL,19.6,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260615.csv,no_safe_player_match,0,2026-06-24T11:30:43Z
2026-06-15,2026-06-15,Dorka Juhasz,dorka juhasz,dorka juhasz,MIN,POR,18.26,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260615.csv,missing_projected_or_actual_minutes,1,2026-06-24T11:30:43Z
2026-06-15,2026-06-15,Dulcy Fankam Mendjiadeu,dulcy fankam mendjiadeu,dulcy fankam mendjiadeu,DAL,LVA,18.39,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260615.csv,no_safe_player_match,0,2026-06-24T11:30:43Z
2026-06-15,2026-06-15,Emese Hof,emese hof,emese hof,MIN,POR,8.0,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260615.csv,no_safe_player_match,0,2026-06-24T11:30:43Z
2026-06-15,2026-06-15,Emma Cannon,emma cannon,emma cannon,LAS,GSV,8.0,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260615.csv,missing_projected_or_actual_minutes,1,2026-06-24T11:30:43Z
2026-06-15,2026-06-15,Emma Cechova,emma cechova,emma cechova,MIN,POR,16.75,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260615.csv,missing_projected_or_actual_minutes,1,2026-06-24T11:30:43Z
2026-06-15,2026-06-15,Haley Jones,haley jones,haley jones,POR,MIN,11.73,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260615.csv,no_safe_player_match,0,2026-06-24T11:30:43Z
2026-06-15,2026-06-15,Iliana Rupert,iliana rupert,iliana rupert,GSV,LAS,14.8,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260615.csv,no_safe_player_match,0,2026-06-24T11:30:43Z
2026-06-15,2026-06-15,Janiah Barker,janiah barker,janiah barker,LVA,DAL,19.93,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260615.csv,missing_projected_or_actual_minutes,1,2026-06-24T11:30:43Z
2026-06-15,2026-06-15,JJ Quinerly,jj quinerly,jj quinerly,DAL,LVA,10.29,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260615.csv,no_safe_player_match,0,2026-06-24T11:30:43Z
2026-06-15,2026-06-15,Jordan Harrison,jordan harrison,jordan harrison,POR,MIN,9.76,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260615.csv,no_safe_player_match,0,2026-06-24T11:30:43Z
2026-06-15,2026-06-15,Kamiah Smalls,kamiah smalls,kamiah smalls,POR,MIN,13.88,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260615.csv,no_safe_player_match,0,2026-06-24T11:30:43Z
2026-06-15,2026-06-15,Karlie Samuelson,karlie samuelson,karlie samuelson,POR,MIN,15.51,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260615.csv,missing_projected_or_actual_minutes,1,2026-06-24T11:30:43Z
2026-06-15,2026-06-15,Laura Ziegler,laura ziegler,laura ziegler,LAS,GSV,14.83,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260615.csv,no_safe_player_match,0,2026-06-24T11:30:43Z
2026-06-15,2026-06-15,Liatu King,liatu king,liatu king,MIN,POR,11.67,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260615.csv,no_safe_player_match,0,2026-06-24T11:30:43Z
2026-06-15,2026-06-15,Miela Sowah,miela sowah,miela sowah,GSV,LAS,8.0,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260615.csv,no_safe_player_match,0,2026-06-24T11:30:43Z
2026-06-15,2026-06-15,Nadia Fingall,nadia fingall,nadia fingall,GSV,LAS,19.67,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260615.csv,missing_projected_or_actual_minutes,1,2026-06-24T11:30:43Z
2026-06-15,2026-06-15,Napheesa Collier,napheesa collier,napheesa collier,MIN,POR,18.26,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260615.csv,missing_projected_or_actual_minutes,1,2026-06-24T11:30:43Z
2026-06-15,2026-06-15,Ndjakalenga Mwenentanda,ndjakalenga mwenentanda,ndjakalenga mwenentanda,GSV,LAS,8.0,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260615.csv,no_safe_player_match,0,2026-06-24T11:30:43Z
2026-06-15,2026-06-15,Odyssey Sims,odyssey sims,odyssey sims,DAL,LVA,13.6,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260615.csv,no_safe_player_match,0,2026-06-24T11:30:43Z
2026-06-16,2026-06-16,Bree Hall,bree hall,bree hall,IND,TOR,19.31,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260616.csv,no_safe_player_match,0,2026-06-24T11:30:43Z
2026-06-16,2026-06-16,Justine Pissott,justine pissott,justine pissott,IND,TOR,19.31,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260616.csv,no_safe_player_match,0,2026-06-24T11:30:43Z
2026-06-16,2026-06-16,Kiki Rice,kiki rice,kiki rice,TOR,IND,29.41,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260616.csv,missing_projected_or_actual_minutes,1,2026-06-24T11:30:43Z
2026-06-16,2026-06-16,Mariella Fasoula,mariella fasoula,mariella fasoula,TOR,IND,11.47,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260616.csv,no_safe_player_match,0,2026-06-24T11:30:43Z
2026-06-16,2026-06-16,Nikolina Milic,nikolina milic,nikolina milic,TOR,IND,10.41,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260616.csv,no_safe_player_match,0,2026-06-24T11:30:43Z
2026-06-16,2026-06-16,Nyara Sabally,nyara sabally,nyara sabally,TOR,IND,27.31,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260616.csv,missing_projected_or_actual_minutes,1,2026-06-24T11:30:43Z
2026-06-16,2026-06-16,Shatori Walker-Kimbrough,shatori walker-kimbrough,shatori walker-kimbrough,IND,TOR,8.0,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260616.csv,no_safe_player_match,0,2026-06-24T11:30:43Z
2026-06-16,2026-06-16,Tyasha Harris,tyasha harris,tyasha harris,IND,TOR,12.55,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260616.csv,missing_projected_or_actual_minutes,1,2026-06-24T11:30:43Z
2026-06-17,2026-06-17,Alex Fowler,alex fowler,alex fowler,NYL,CHI,13.29,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260617.csv,no_safe_player_match,0,2026-06-24T11:30:43Z
2026-06-17,2026-06-17,Alex Wilson,alex wilson,alex wilson,WAS,CON,12.5,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260617.csv,no_safe_player_match,0,2026-06-24T11:30:43Z
2026-06-17,2026-06-17,Alicia Florez,alicia florez,alicia florez,WAS,CON,17.16,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260617.csv,missing_projected_or_actual_minutes,1,2026-06-24T11:30:43Z
2026-06-17,2026-06-17,Alicia Florez Getino,alicia florez getino,alicia florez getino,WAS,CON,24.4,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260617.csv,no_safe_player_match,0,2026-06-24T11:30:43Z
2026-06-17,2026-06-17,Alysha Clark,alysha clark,alysha clark,DAL,GSV,13.49,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260617.csv,missing_projected_or_actual_minutes,1,2026-06-24T11:30:43Z
2026-06-17,2026-06-17,Anneli Maley,anneli maley,anneli maley,NYL,CHI,9.88,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260617.csv,no_safe_player_match,0,2026-06-24T11:30:43Z
2026-06-17,2026-06-17,Ashlon Jackson,ashlon jackson,ashlon jackson,CON,WAS,12.48,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260617.csv,missing_projected_or_actual_minutes,1,2026-06-24T11:30:43Z
2026-06-17,2026-06-17,Ashten Prechtel,ashten prechtel,ashten prechtel,GSV,DAL,10.24,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260617.csv,no_safe_player_match,0,2026-06-24T11:30:43Z
2026-06-17,2026-06-17,Betnijah Laney-Hamilton,betnijah laney-hamilton,betnijah laney-hamilton,NYL,CHI,16.73,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260617.csv,no_safe_player_match,0,2026-06-24T11:30:43Z
2026-06-17,2026-06-17,Cameron Brink,cameron brink,cameron brink,LAS,MIN,19.24,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260617.csv,no_safe_player_match,0,2026-06-24T11:30:43Z
2026-06-17,2026-06-17,Chennedy Carter,chennedy carter,chennedy carter,LVA,PHX,18.24,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260617.csv,missing_projected_or_actual_minutes,1,2026-06-24T11:30:43Z
2026-06-17,2026-06-17,Costanza Verona,costanza verona,costanza verona,DAL,GSV,10.1,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260617.csv,no_safe_player_match,0,2026-06-24T11:30:43Z
2026-06-17,2026-06-17,Courtney Vandersloot,courtney vandersloot,courtney vandersloot,CHI,NYL,26.9,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260617.csv,no_safe_player_match,0,2026-06-24T11:30:43Z
2026-06-17,2026-06-17,Dana Evans,dana evans,dana evans,LVA,PHX,18.98,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260617.csv,missing_projected_or_actual_minutes,1,2026-06-24T11:30:43Z
2026-06-17,2026-06-17,Darianna Littlepage-Buggs,darianna littlepage-buggs,darianna littlepage-buggs,WAS,CON,20.66,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260617.csv,missing_projected_or_actual_minutes,1,2026-06-24T11:30:43Z
2026-06-17,2026-06-17,DiJonai Carrington,dijonai carrington,dijonai carrington,CHI,NYL,28.41,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260617.csv,no_safe_player_match,0,2026-06-24T11:30:43Z
2026-06-17,2026-06-17,Dorka Juhasz,dorka juhasz,dorka juhasz,MIN,LAS,19.93,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260617.csv,no_safe_player_match,0,2026-06-24T11:30:43Z
2026-06-17,2026-06-17,Dulcy Fankam Mendjiadeu,dulcy fankam mendjiadeu,dulcy fankam mendjiadeu,DAL,GSV,18.83,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260617.csv,no_safe_player_match,0,2026-06-24T11:30:43Z
2026-06-17,2026-06-17,Emese Hof,emese hof,emese hof,MIN,LAS,8.64,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260617.csv,no_safe_player_match,0,2026-06-24T11:30:43Z
2026-06-17,2026-06-17,Emma Cechova,emma cechova,emma cechova,MIN,LAS,15.79,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260617.csv,no_safe_player_match,0,2026-06-24T11:30:43Z
2026-06-17,2026-06-17,Ezi Magbegor,ezi magbegor,ezi magbegor,SEA,POR,18.18,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260617.csv,missing_projected_or_actual_minutes,1,2026-06-24T11:30:43Z
2026-06-17,2026-06-17,Hailey Van Lith,hailey van lith,hailey van lith,CON,WAS,13.47,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260617.csv,missing_projected_or_actual_minutes,1,2026-06-24T11:30:43Z
2026-06-17,2026-06-17,Haley Jones,haley jones,haley jones,POR,SEA,11.41,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260617.csv,no_safe_player_match,0,2026-06-24T11:30:43Z
2026-06-17,2026-06-17,Holly Winterburn,holly winterburn,holly winterburn,POR,SEA,13.61,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260617.csv,missing_projected_or_actual_minutes,1,2026-06-24T11:30:43Z
2026-06-17,2026-06-17,Iliana Rupert,iliana rupert,iliana rupert,GSV,DAL,14.52,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260617.csv,no_safe_player_match,0,2026-06-24T11:30:43Z
2026-06-17,2026-06-17,Janiah Barker,janiah barker,janiah barker,LVA,PHX,19.57,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260617.csv,missing_projected_or_actual_minutes,1,2026-06-24T11:30:43Z
2026-06-17,2026-06-17,JJ Quinerly,jj quinerly,jj quinerly,DAL,GSV,10.49,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260617.csv,no_safe_player_match,0,2026-06-24T11:30:43Z
2026-06-17,2026-06-17,Jordan Harrison,jordan harrison,jordan harrison,POR,SEA,9.43,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260617.csv,no_safe_player_match,0,2026-06-24T11:30:43Z
2026-06-17,2026-06-17,Jordan Horston,jordan horston,jordan horston,SEA,POR,19.26,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260617.csv,missing_projected_or_actual_minutes,1,2026-06-24T11:30:43Z
2026-06-17,2026-06-17,Joyner Holmes,joyner holmes,joyner holmes,SEA,POR,10.55,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260617.csv,no_safe_player_match,0,2026-06-24T11:30:43Z
2026-06-17,2026-06-17,Julie Vanloo,julie vanloo,julie vanloo,NYL,CHI,17.66,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260617.csv,no_safe_player_match,0,2026-06-24T11:30:43Z
2026-06-17,2026-06-17,Juste Jocyte,juste jocyte,juste jocyte,GSV,DAL,11.26,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260617.csv,missing_projected_or_actual_minutes,1,2026-06-24T11:30:43Z
2026-06-17,2026-06-17,Kamiah Smalls,kamiah smalls,kamiah smalls,POR,SEA,13.49,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260617.csv,no_safe_player_match,0,2026-06-24T11:30:43Z
2026-06-17,2026-06-17,Kelsey Plum,kelsey plum,kelsey plum,LAS,MIN,37.03,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260617.csv,no_safe_player_match,0,2026-06-24T11:30:43Z
2026-06-17,2026-06-17,Kiana Williams,kiana williams,kiana williams,PHX,LVA,11.54,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260617.csv,no_safe_player_match,0,2026-06-24T11:30:43Z
2026-06-17,2026-06-17,Kiki Iriafen,kiki iriafen,kiki iriafen,WAS,CON,25.14,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260617.csv,missing_projected_or_actual_minutes,1,2026-06-24T11:30:43Z
