player_name,player_key,team,opponent,stat,line,sportsbook,over_odds,under_odds,mean,median,floor,ceiling,stddev,p10,p50,p90,over_hit_rate,under_hit_rate,projected_minutes,confidence,confidence_label,model_projection,line_delta
Kayla Thornton,kayla thornton,GSV,DAL,pa,9.5,prizepicks,,,15.318618991584156,9.222436245127515,1.0104692647710656,37.041950063606315,17.87598846868584,1.0104692647710656,9.222436245127515,37.041950063606315,0.4906,0.5094,26.012343109649247,medium,Medium,10.483514251593341,5.818618991584156
Kayla Thornton,kayla thornton,GSV,DAL,ra,5.5,prizepicks,,,3.566142867789605,2.730627010020016,0.6067822066988092,7.519432385248672,3.0455801571816443,0.6067822066988092,2.730627010020016,7.519432385248672,0.2026,0.7974,26.012343109649247,medium,Medium,,-1.9338571322103948
Kelsey Plum,kelsey plum,PHX,CON,points,18.5,prizepicks,,,11.531690132689588,5.460717401144672,0.3500302259770054,30.78393415282044,16.099400806309486,0.3500302259770054,5.460717401144672,30.78393415282044,0.1989,0.8011,20.443197469796768,low,Low,12.052022800587284,-6.968309867310412
Kelsey Plum,kelsey plum,PHX,CON,assists,4.5,prizepicks,,,3.3802,2.0,0.0,8.0,3.669093615595002,0.0,2.0,8.0,0.274,0.726,20.443197469796768,low,Low,3.737877357191733,-1.1198000000000001
Kelsey Plum,kelsey plum,PHX,CON,pra,25.5,prizepicks,,,17.472573501246178,11.66000543473135,2.5426124472277203,39.88101776889018,18.419251234632863,2.5426124472277203,11.66000543473135,39.88101776889018,0.2112,0.7888,20.443197469796768,low,Low,18.609423998999333,-8.027426498753822
Kelsey Plum,kelsey plum,PHX,CON,pr,20.0,prizepicks,,,15.096552116469484,8.33747788463803,1.4894483122745377,37.44952562918433,18.782151461480254,1.4894483122745377,8.33747788463803,37.44952562918433,0.2422,0.7578,20.443197469796768,low,Low,15.922025761518007,-4.903447883530516
Kelsey Plum,kelsey plum,PHX,CON,pa,23.0,prizepicks,,,14.975730777122106,9.28212546159071,1.509924040017743,35.650432268156166,17.160165208927268,1.509924040017743,9.28212546159071,35.650432268156166,0.2021,0.7979,20.443197469796768,low,Low,15.857271008481904,-8.024269222877894
Kelsey Plum,kelsey plum,PHX,CON,ra,6.5,prizepicks,,,4.97294346818349,3.899575181129026,0.6572712722718214,10.565244386738707,4.232445463676416,0.6572712722718214,3.899575181129026,10.565244386738707,0.2772,0.7228,20.443197469796768,low,Low,,-1.52705653181651
Kiah Stokes,kiah stokes,GSV,DAL,rebounds,5.5,prizepicks,,,5.505202326146852,5.283535515510228,3.1685576774011524,8.13628122005891,2.0088702660774915,3.1685576774011524,5.283535515510228,8.13628122005891,0.4566,0.5434,17.31939475734935,medium,Medium,6.4184633021593065,0.005202326146852343
Kiki Iriafen,kiki iriafen,WAS,ATL,points,15.5,prizepicks,,,13.15464671418028,11.675086589980012,5.155214584487928,22.90876997801273,7.423435764484061,5.155214584487928,11.675086589980012,22.90876997801273,0.3106,0.6894,25.774333140416235,medium,Medium,13.466344363089434,-2.3453532858197192
Kiki Iriafen,kiki iriafen,WAS,ATL,rebounds,9.0,prizepicks,,,8.356355849481233,7.8127839500657315,4.157753340137173,13.267163041938943,3.713003818270515,4.157753340137173,7.8127839500657315,13.267163041938943,0.3699,0.6301,25.774333140416235,medium,Medium,8.315658005842344,-0.6436441505187673
Kiki Iriafen,kiki iriafen,WAS,ATL,pra,26.5,prizepicks,,,22.221679429840727,20.79628285775105,12.319591826348567,33.94368088125483,8.819184862910001,12.319591826348567,20.79628285775105,33.94368088125483,0.2704,0.7296,25.774333140416235,medium,Medium,22.68726771574442,-4.2783205701592735
Kiki Iriafen,kiki iriafen,WAS,ATL,pr,24.5,prizepicks,,,20.82482411848181,19.46006799303275,11.264509873530413,32.25592248032941,8.599873142372886,11.264509873530413,19.46006799303275,32.25592248032941,0.2867,0.7133,25.774333140416235,medium,Medium,21.087235715086948,-3.6751758815181894
Kiki Iriafen,kiki iriafen,WAS,ATL,pa,17.0,prizepicks,,,14.124195554740375,12.747545891987684,6.095940402758514,23.79719906208384,7.387146706256649,6.095940402758514,12.747545891987684,23.79719906208384,0.2907,0.7093,25.774333140416235,medium,Medium,14.627859385435636,-2.875804445259625
Kiki Iriafen,kiki iriafen,WAS,ATL,ra,11.0,prizepicks,,,9.896755849481233,9.35796647703921,5.1915890277703065,15.321468262757715,4.087150997749541,5.1915890277703065,9.35796647703921,15.321468262757715,0.3412,0.6588,25.774333140416235,medium,Medium,,-1.1032441505187673
Lauren Betts,lauren betts,WAS,ATL,points,6.5,prizepicks,,,6.804060418211283,6.3112648640367475,3.3194436188645144,10.890303942958221,3.104132300016639,3.3194436188645144,6.3112648640367475,10.890303942958221,0.4736,0.5264,16.373921730540246,medium,Medium,6.674421633315545,0.30406041821128316
Leila Lacan,leila lacan,CON,PHX,points,13.0,prizepicks,,,11.622558015690663,10.630040497062396,5.304494676027895,19.160593453621917,5.667669179711383,5.304494676027895,10.630040497062396,19.160593453621917,0.3419,0.6581,28.51846950905434,medium,Medium,11.423409617608055,-1.3774419843093373
Leila Lacan,leila lacan,CON,PHX,assists,5.0,prizepicks,,,4.0321,4.0,1.0,7.0,2.2046019119106286,1.0,4.0,7.0,0.2326,0.6291,28.51846950905434,medium,Medium,3.901160519833069,-0.9679000000000002
Leila Lacan,leila lacan,CON,PHX,pra,20.0,prizepicks,,,20.887616046504043,19.87569799266215,12.080622139625603,30.976524406508968,7.601050330749962,12.080622139625603,19.87569799266215,30.976524406508968,0.4933,0.5067,28.51846950905434,medium,Medium,20.785743209000863,0.8876160465040428
Leila Lacan,leila lacan,CON,PHX,pr,15.5,prizepicks,,,16.361769477408508,15.287937571567177,8.685216320038053,25.510910878588028,6.816169849725726,8.685216320038053,15.287937571567177,25.510910878588028,0.4888,0.5112,28.51846950905434,medium,Medium,16.402930839561357,0.8617694774085081
Leila Lacan,leila lacan,CON,PHX,pa,18.0,prizepicks,,,17.366209421376073,16.3453141605778,9.298824960057592,26.753898627523327,7.036265913379119,9.298824960057592,16.3453141605778,26.753898627523327,0.4044,0.5956,28.51846950905434,medium,Medium,17.00064565434979,-0.6337905786239268
Leila Lacan,leila lacan,CON,PHX,ra,7.0,prizepicks,,,7.1723569770869045,6.875652217580407,3.648423734627759,11.04377425573547,2.950392394686821,3.648423734627759,6.875652217580407,11.04377425573547,0.483,0.517,28.51846950905434,medium,Medium,,0.17235697708690445
Michaela Onyenwere,michaela onyenwere,WAS,ATL,points,8.5,prizepicks,,,9.433462955042684,6.685308910021729,1.3977451831707965,20.917549906589144,9.088479155907027,1.3977451831707965,6.685308910021729,20.917549906589144,0.4048,0.5952,26.055152718281054,medium,Medium,10.436678756042681,0.9334629550426836
Michaela Onyenwere,michaela onyenwere,WAS,ATL,pr,12.0,prizepicks,,,10.943373806040585,8.800707473157216,3.3384216617919873,21.1315554733285,8.081000840208477,3.3384216617919873,8.800707473157216,21.1315554733285,0.3332,0.6668,26.055152718281054,medium,Medium,12.141172823046606,-1.0566261939594153
Naz Hillmon,naz hillmon,ATL,WAS,points,7.5,prizepicks,,,8.640350176673152,6.213755784735145,1.258764524040691,19.263822779316985,8.373110566810245,1.258764524040691,6.213755784735145,19.263822779316985,0.421,0.579,26.587510513209814,low,Low,9.096235920681469,1.1403501766731523
